item_idx,recipe_id
1598,4796
1599,4797
1600,4799
1601,4801
1602,4803
1603,4805
1604,4807
1605,4808
1606,4811
1607,4814
1608,4816
1609,4821
1610,4825
1611,4826
1612,4829
1613,4832
1614,4833
1615,4834
1616,4838
1617,4840
1618,4843
1619,4844
1620,4846
1621,4848
1622,4849
1623,4854
1624,4859
1625,4860
1626,4861
1627,4865
1628,4867
1629,4873
1630,4874
1631,4875
1632,4876
1633,4877
1634,4882
1635,4891
1636,4892
1637,4893
1638,4894
1639,4895
1640,4896
1641,4897
1642,4900
1643,4902
1644,4903
1645,4904
1646,4906
1647,4915
1648,4917
1649,4918
1650,4919
1651,4920
1652,4921
1653,4924
1654,4929
1655,4930
1656,4931
1657,4932
1658,4936
1659,4939
1660,4943
1661,4944
1662,4946
1663,4948
1664,4950
1665,4951
1666,4952
1667,4953
1668,4956
1669,4957
1670,4960
1671,4966
1672,4967
1673,4968
1674,4969
1675,4970
1676,4973
1677,4977
1678,4978
1679,4981
1680,4985
1681,4987
1682,4990
1683,4997
1684,5000
1685,5003
1686,5006
1687,5008
1688,5009
1689,5010
1690,5012
1691,5015
1692,5016
1693,5018
1694,5019
1695,5023
1696,5024
1697,5025
1698,5026
1699,5030
1700,5031
1701,5032
1702,5033
1703,5034
1704,5035
1705,5038
1706,5043
1707,5045
1708,5046
1709,5057
1710,5059
1711,5060
1712,5062
1713,5067
1714,5068
1715,5072
1716,5076
1717,5077
1718,5079
1719,5083
1720,5084
1721,5086
1722,5090
1723,5094
1724,5096
1725,5101
1726,5102
1727,5107
1728,5115
1729,5116
1730,5121
1731,5122
1732,5123
1733,5124
1734,5132
1735,5134
1736,5138
1737,5139
1738,5140
1739,5142
1740,5143
1741,5144
1742,5146
1743,5147
1744,5150
1745,5154
1746,5158
1747,5160
1748,5161
1749,5162
1750,5170
1751,5174
1752,5175
1753,5177
1754,5179
1755,5184
1756,5185
1757,5186
1758,5188
1759,5189
1760,5190
1761,5192
1762,5195
1763,5197
1764,5199
1765,5203
1766,5206
1767,5208
1768,5209
1769,5211
1770,5219
1771,5220
1772,5223
1773,5225
1774,5226
1775,5227
1776,5229
1777,5230
1778,5232
1779,5234
1780,5235
1781,5237
1782,5238
1783,5239
1784,5240
1785,5242
1786,5245
1787,5246
1788,5247
1789,5250
1790,5252
1791,5253
1792,5258
1793,5259
1794,5264
1795,5270
1796,5272
1797,5274
1798,5275
1799,5276
1800,5277
1801,5280
1802,5281
1803,5282
1804,5283
1805,5284
1806,5286
1807,5287
1808,5288
1809,5289
1810,5290
1811,5291
1812,5293
1813,5294
1814,5297
1815,5298
1816,5299
1817,5304
1818,5308
1819,5309
1820,5311
1821,5314
1822,5315
1823,5316
1824,5317
1825,5319
1826,5320
1827,5321
1828,5322
1829,5323
1830,5329
1831,5331
1832,5334
1833,5342
1834,5343
1835,5346
1836,5348
1837,5349
1838,5351
1839,5353
1840,5360
1841,5366
1842,5368
1843,5377
1844,5378
1845,5379
1846,5381
1847,5384
1848,5386
1849,5388
1850,5390
1851,5392
1852,5395
1853,5397
1854,5398
1855,5401
1856,5403
1857,5406
1858,5407
1859,5410
1860,5411
1861,5414
1862,5415
1863,5416
1864,5417
1865,5418
1866,5428
1867,5429
1868,5434
1869,5435
1870,5436
1871,5437
1872,5440
1873,5447
1874,5448
1875,5449
1876,5450
1877,5452
1878,5453
1879,5454
1880,5456
1881,5459
1882,5465
1883,5471
1884,5472
1885,5473
1886,5474
1887,5475
1888,5476
1889,5477
1890,5478
1891,5479
1892,5480
1893,5482
1894,5483
1895,6426
1896,6428
1897,6433
1898,6437
1899,6440
1900,6442
1901,6444
1902,6446
1903,6447
1904,6449
1905,6451
1906,6453
1907,6454
1908,6455
1909,6459
1910,6463
1911,6468
1912,6469
1913,6475
1914,6479
1915,6483
1916,6484
1917,6489
1918,6495
1919,6498
1920,6499
1921,6500
1922,6501
1923,6502
1924,6505
1925,6506
1926,6509
1927,6510
1928,6511
1929,6512
1930,6515
1931,6517
1932,6518
1933,6520
1934,6521
1935,6525
1936,6526
1937,6527
1938,6528
1939,6540
1940,6542
1941,6544
1942,6547
1943,6548
1944,6549
1945,6551
1946,6553
1947,6554
1948,6555
1949,6558
1950,6561
1951,6562
1952,6566
1953,6567
1954,6568
1955,6569
1956,6570
1957,6571
1958,6572
1959,6574
1960,6576
1961,6577
1962,6578
1963,6580
1964,6582
1965,6583
1966,6584
1967,6585
1968,6586
1969,6588
1970,6594
1971,6596
1972,6598
1973,6599
1974,6602
1975,6603
1976,6610
1977,6614
1978,6615
1979,6616
1980,6617
1981,6621
1982,6622
1983,6623
1984,6624
1985,6627
1986,6629
1987,6630
1988,6633
1989,6639
1990,6640
1991,6642
1992,6644
1993,6648
1994,6650
1995,6652
1996,6654
1997,6657
1998,6663
1999,6664
2000,6665
2001,6667
2002,6668
2003,6669
2004,6670
2005,6671
2006,6672
2007,6673
2008,6676
2009,6679
2010,6680
2011,6681
2012,6682
2013,6683
2014,6687
2015,6689
2016,6690
2017,6697
2018,6699
2019,6700
2020,6702
2021,6703
2022,6705
2023,6706
2024,6711
2025,6713
2026,6715
2027,6716
2028,6719
2029,6721
2030,6722
2031,6723
2032,6726
2033,6727
2034,6728
2035,6729
2036,6735
2037,6736
2038,6737
2039,6738
2040,6740
2041,6742
2042,6743
2043,6746
2044,6748
2045,6753
2046,6754
2047,6757
2048,6761
2049,6764
2050,6770
2051,6776
2052,6778
2053,6781
2054,6786
2055,6788
2056,6790
2057,6793
2058,6798
2059,6807
2060,6809
2061,6811
2062,6812
2063,6813
2064,6814
2065,6817
2066,6819
2067,6826
2068,6829
2069,6831
2070,6838
2071,6842
2072,6843
2073,6847
2074,6848
2075,6849
2076,6852
2077,6853
2078,6854
2079,6855
2080,6856
2081,6863
2082,6867
2083,6868
2084,6871
2085,6873
2086,6875
2087,6877
2088,6879
2089,6886
2090,6890
2091,6892
2092,6896
2093,6898
2094,6901
2095,6903
2096,6904
2097,6906
2098,6909
2099,6912
2100,6913
2101,6916
2102,6919
2103,6920
2104,6921
2105,6923
2106,6924
2107,6927
2108,6929
2109,6930
2110,6932
2111,6934
2112,6939
2113,6940
2114,6941
2115,6942
2116,6944
2117,6945
2118,6947
2119,6949
2120,6951
2121,6952
2122,6955
2123,6957
2124,6959
2125,6961
2126,6963
2127,6964
2128,6966
2129,6969
2130,6970
2131,6971
2132,6974
2133,6975
2134,6983
2135,6986
2136,6987
2137,6993
2138,6994
2139,6995
2140,6996
2141,6997
2142,7000
2143,7001
2144,7004
2145,7005
2146,7006
2147,7008
2148,7009
2149,7011
2150,7012
2151,7013
2152,7015
2153,7017
2154,7019
2155,7020
2156,7021
2157,7022
2158,7027
2159,7029
2160,7030
2161,7031
2162,7032
2163,7035
2164,7036
2165,7038
2166,7039
2167,7042
2168,7043
2169,7047
2170,7048
2171,7049
2172,7052
2173,7054
2174,7055
2175,7057
2176,7062
2177,7063
2178,7065
2179,7066
2180,7067
2181,7069
2182,7071
2183,7074
2184,7076
2185,7077
2186,7079
2187,7082
2188,7084
2189,7085
2190,7086
2191,7087
2192,7090
2193,7091
2194,7094
2195,7098
2196,7101
2197,7104
2198,7109
2199,7120
2200,7123
2201,7126
2202,7128
2203,7129
2204,7138
2205,7139
2206,7142
2207,7143
2208,7144
2209,7145
2210,7148
2211,7151
2212,7156
2213,7159
2214,7161
2215,7168
2216,7173
2217,7174
2218,7178
2219,7182
2220,7183
2221,7194
2222,7195
2223,7200
2224,7206
2225,7209
2226,7211
2227,7212
2228,7214
2229,7215
2230,7216
2231,7217
2232,7218
2233,7219
2234,7221
2235,7222
2236,7223
2237,7224
2238,7229
2239,7231
2240,7232
2241,7233
2242,7237
2243,7240
2244,7242
2245,7244
2246,7249
2247,7251
2248,7252
2249,7253
2250,7255
2251,7261
2252,7262
2253,7266
2254,7267
2255,7270
2256,7272
2257,7274
2258,7277
2259,7279
2260,7280
2261,7282
2262,7294
2263,7295
2264,7296
2265,7298
2266,7303
2267,7305
2268,7308
2269,7309
2270,7311
2271,7314
2272,7326
2273,7327
2274,7330
2275,7332
2276,7333
2277,7336
2278,7337
2279,7339
2280,7340
2281,7342
2282,7343
2283,7346
2284,7347
2285,7348
2286,7350
2287,7351
2288,7352
2289,7353
2290,7354
2291,7356
2292,7357
2293,7359
2294,7360
2295,7364
2296,7366
2297,7367
2298,7368
2299,7369
2300,7370
2301,7371
2302,7372
2303,7373
2304,7378
2305,7379
2306,7385
2307,7390
2308,7392
2309,7393
2310,7397
2311,7399
2312,7404
2313,7405
2314,7408
2315,7410
2316,7411
2317,7412
2318,7413
2319,7414
2320,7415
2321,7417
2322,7425
2323,7427
2324,7435
2325,7438
2326,7440
2327,7442
2328,7445
2329,7447
2330,7449
2331,7451
2332,7455
2333,7460
2334,7461
2335,7463
2336,7466
2337,7467
2338,7470
2339,7472
2340,7474
2341,7475
2342,7476
2343,7478
2344,7485
2345,7486
2346,7488
2347,7489
2348,7491
2349,7493
2350,7494
2351,7495
2352,7496
2353,7497
2354,7498
2355,7501
2356,7502
2357,7504
2358,7505
2359,7506
2360,7507
2361,7508
2362,7509
2363,7513
2364,7517
2365,7518
2366,7520
2367,7524
2368,7525
2369,7527
2370,7528
2371,7529
2372,7531
2373,7532
2374,7533
2375,7534
2376,7536
2377,7537
2378,7538
2379,7539
2380,7540
2381,7542
2382,7546
2383,7547
2384,7548
2385,7550
2386,7551
2387,7553
2388,7555
2389,7556
2390,7562
2391,7564
2392,7565
2393,7568
2394,7570
2395,7571
2396,7572
2397,7573
2398,7577
2399,7581
2400,7585
2401,7589
2402,7590
2403,7595
2404,7596
2405,7602
2406,7608
2407,7609
2408,7612
2409,7613
2410,7614
2411,7616
2412,7621
2413,7627
2414,7629
2415,7636
2416,7640
2417,7645
2418,7649
2419,7650
2420,7652
2421,7655
2422,7660
2423,7661
2424,7662
2425,7663
2426,7665
2427,7667
2428,7670
2429,7671
2430,7673
2431,7674
2432,7676
2433,7679
2434,7681
2435,7685
2436,7686
2437,7687
2438,7690
2439,7691
2440,7695
2441,7697
2442,7699
2443,7700
2444,7701
2445,7702
2446,7704
2447,7705
2448,7707
2449,7710
2450,7715
2451,7716
2452,7718
2453,7719
2454,7720
2455,7722
2456,7724
2457,7732
2458,7733
2459,7739
2460,7742
2461,7746
2462,7747
2463,7748
2464,7756
2465,7757
2466,7762
2467,7763
2468,7766
2469,7767
2470,7768
2471,7773
2472,7774
2473,7776
2474,7778
2475,7781
2476,7784
2477,7786
2478,7788
2479,7791
2480,7792
2481,7793
2482,7794
2483,7797
2484,7798
2485,7799
2486,7801
2487,7803
2488,7804
2489,7806
2490,7808
2491,7809
2492,7812
2493,7815
2494,7817
2495,7819
2496,7820
2497,7823
2498,7826
2499,7828
2500,7829
2501,7830
2502,7832
2503,7838
2504,7841
2505,7843
2506,7844
2507,7847
2508,7849
2509,7850
2510,7851
2511,7852
2512,7853
2513,7855
2514,7859
2515,7861
2516,7863
2517,7864
2518,7867
2519,7872
2520,7875
2521,7878
2522,7879
2523,7880
2524,7883
2525,7884
2526,7886
2527,7887
2528,7888
2529,7891
2530,7894
2531,7896
2532,7898
2533,7899
2534,7903
2535,7906
2536,7910
2537,7912
2538,7913
2539,7915
2540,7917
2541,7919
2542,7923
2543,7926
2544,7928
2545,7932
2546,7940
2547,7941
2548,7943
2549,7944
2550,7945
2551,7946
2552,7948
2553,7949
